date,price,daily_return,annualized_return,time_period
2024-06-02,3731.0016865515786,-0.02115485174200904,0.978845148257991,79 days
2024-06-03,3748.782399593023,0.0047656673824445495,1.0047656673824445,80 days
2024-06-04,3786.9687620082095,0.010186337414338054,1.010186337414338,81 days
2024-06-05,3932.5198190608594,0.03843471287982436,1.0384347128798244,82 days
2024-06-06,3788.830418279889,-0.03653876074177942,0.9634612392582206,83 days
2024-06-07,3685.832257774231,-0.02718468475356528,0.9728153152464347,84 days
2024-06-08,3685.832257774231,0.0,1.0,85 days
2024-06-09,3685.832257774231,0.0,1.0,86 days
2024-06-10,3620.370777415447,-0.0177602982937467,0.9822397017062533,87 days
2024-06-11,1.0910105741375054,-0.9996986467295164,0.0003013532704836397,88 days
2024-06-12,3560.891962467862,3262.847341977334,3263.847341977334,89 days
2024-06-13,3477.183156122853,-0.0235078197337375,0.9764921802662625,90 days
2024-06-14,3522.080508794457,0.01291198957769768,1.0129119895776977,91 days
2024-06-15,3563.497032102914,0.011759107494857757,1.0117591074948578,92 days
2024-06-16,3671.207562419686,0.030226075494500737,1.0302260754945007,93 days
2024-06-17,3396.6122000861337,-0.07479701369774006,0.9252029863022599,94 days
2024-06-18,3474.37277012946,0.022893567314324015,1.022893567314324,95 days
2024-06-19,3563.3406733210804,0.025606896288306258,1.0256068962883063,96 days
2024-06-20,3515.545263782468,-0.013413090108520764,0.9865869098914792,97 days
2024-06-21,3511.905151705573,-0.0010354331415941553,0.9989645668584058,98 days
2024-06-22,3507.0451490703804,-0.001383865003538709,0.9986161349964613,99 days
2024-06-23,3453.292690117604,-0.0153269937135041,0.9846730062864959,100 days
2024-06-24,3351.3513894328653,-0.029520029094686095,0.9704799709053139,101 days
2024-06-25,3392.3818347895885,0.012242955330227678,1.0122429553302277,102 days
2024-06-26,3375.276457033164,-0.005042291401576637,0.9949577085984234,103 days
2024-06-27,3444.977377674973,0.02065043309165704,1.020650433091657,104 days
2024-06-28,3378.4025581808555,-0.019325183359853892,0.9806748166401461,105 days
2024-06-29,3378.0929602761053,-9.164032391595356e-05,0.999908359676084,106 days
2024-06-30,3433.0015020770684,0.01625430159757224,1.0162543015975722,107 days
2024-07-01,3435.07769142978,0.0006047737967651567,1.0006047737967652,108 days
2024-07-02,3421.1464824572518,-0.004055573184643002,0.995944426815357,109 days
2024-07-03,3296.948426682016,-0.036303051159045974,0.963696948840954,110 days
2024-07-04,3010.2366531445223,-0.08696277176104772,0.9130372282389523,111 days
2024-07-05,2982.600748706304,-0.00918064179749778,0.9908193582025022,112 days
2024-07-06,3000.1042904052897,0.005868550025201369,1.0058685500252014,113 days
2024-07-07,2930.8387826991498,-0.02308769996018467,0.9769123000398153,114 days
2024-07-08,3015.335246990287,0.028830130401550136,1.0288301304015501,115 days
2024-07-09,3037.419621303377,0.007324019554752148,1.0073240195547521,116 days
2024-07-10,3076.6031458934053,0.012900267159403622,1.0129002671594036,117 days
2024-07-11,3006.684436623496,-0.02272594350143453,0.9772740564985655,118 days
2024-07-12,3091.650020438679,0.028258896337854278,1.0282588963378543,119 days
2024-07-13,3181.043822519394,0.028914593013354972,1.028914593013355,120 days
2024-07-14,3286.151192027726,0.0330417860842569,1.033041786084257,121 days
2024-07-15,3542.5736259186438,0.07803123438538195,1.078031234385382,122 days
2024-07-16,3526.0394871336143,-0.004667267509716688,0.9953327324902833,123 days
2024-07-17,3389.9909801163867,-0.0385839431219257,0.9614160568780743,124 days
2024-07-18,3422.5937078219663,0.009617349396150887,1.0096173493961509,125 days
2024-07-19,3417.7939558237244,-0.0014023727056099444,0.9985976272943901,126 days
2024-07-20,3520.080938889696,0.029927779259975695,1.0299277792599757,127 days
2024-07-21,3409.729169029038,-0.031349213775597184,0.9686507862244028,128 days
2024-07-22,3438.3418224090024,0.008391473915247083,1.008391473915247,129 days
2024-07-23,3479.627110269752,0.012007325040133354,1.0120073250401334,130 days
2024-07-24,3336.8409383082985,-0.041034906165673624,0.9589650938343264,131 days
2024-07-25,3299.513626772384,-0.011186422195730517,0.9888135778042695,132 days
2024-07-26,3239.377721029615,-0.018225687948315916,0.9817743120516841,133 days
2024-07-27,3246.059537980864,0.0020626853447414106,1.0020626853447414,134 days
2024-07-28,3270.0178470929072,0.007380736191593629,1.0073807361915936,135 days
2024-07-29,3293.607564617129,0.007213941521815537,1.0072139415218155,136 days
2024-07-30,3276.849092223468,-0.005088181292056682,0.9949118187079433,137 days
2024-07-31,3231.6528788747823,-0.01379258308108966,0.9862074169189103,138 days
2024-08-01,3202.914766820137,-0.008892697678796302,0.9911073023212037,139 days
2024-08-02,2982.76952848106,-0.06873278072199152,0.9312672192780085,140 days
2024-08-03,2901.702278613371,-0.027178516172173595,0.9728214838278264,141 days
2024-08-04,2632.8490027782645,-0.09265363914715019,0.9073463608528498,142 days
2024-08-05,2420.3682922737485,-0.08070372067684084,0.9192962793231592,143 days
2024-08-06,2461.2543533629278,0.016892495749384562,1.0168924957493846,144 days
2024-08-07,2342.691432763448,-0.04817174642575306,0.9518282535742469,145 days
2024-08-08,2680.336926293951,0.1441271730490834,1.1441271730490834,146 days
2024-08-09,2599.86831388875,-0.030021827336633833,0.9699781726633662,147 days
2024-08-10,2607.7568380574653,0.003034201434962691,1.0030342014349627,148 days
2024-08-11,2554.981872719383,-0.02023768649280766,0.9797623135071923,149 days
2024-08-12,2723.6224705105788,0.06600461615475339,1.0660046161547534,150 days
2024-08-13,2703.228992980549,-0.007487630077529395,0.9925123699224706,151 days
2024-08-14,2663.1079255702543,-0.014841904816231488,0.9851580951837685,152 days
2024-08-15,2570.428695893836,-0.034801154240331034,0.965198845759669,153 days
2024-08-16,2593.150066017449,0.008839525546812332,1.0088395255468123,154 days
2024-08-17,2614.224335675949,0.008126899377970176,1.0081268993779702,155 days
2024-08-18,2601.40321231522,-0.004904369983004475,0.9950956300169955,156 days
2024-08-19,2638.1142227138484,0.014112003177683352,1.0141120031776834,157 days
2024-08-20,2573.924248765867,-0.024331764483627505,0.9756682355163725,158 days
2024-08-21,2631.677310690197,0.022437747323768686,1.0224377473237687,159 days
2024-08-22,2623.43484153365,-0.0031320212106039635,0.996867978789396,160 days
2024-08-23,2764.663632483678,0.05383354246658789,1.053833542466588,161 days
2024-08-24,2770.444225518415,0.0020908847524223617,1.0020908847524224,162 days
2024-08-25,2747.862760202642,-0.008150846390544864,0.9918491536094551,163 days
2024-08-26,2681.0976092936635,-0.024297119883838425,0.9757028801161616,164 days
2024-08-27,2458.065915877739,-0.08318671153292412,0.9168132884670759,165 days
2024-08-28,2527.737013346325,0.02834386865647076,1.0283438686564708,166 days
2024-08-29,2528.0084864188057,0.00010739767271950029,1.0001073976727195,167 days
2024-08-30,2525.976452328446,-0.0008038082551051762,0.9991961917448948,168 days
2024-08-31,2513.782355253779,-0.0048274785235732365,0.9951725214764268,169 days
2024-09-01,2426.5178142615705,-0.03471443771169225,0.9652855622883078,170 days
2024-09-02,2538.435376542406,0.04612270374569416,1.0461227037456942,171 days
2024-09-03,2424.6028010379414,-0.04484359797235249,0.9551564020276475,172 days
2024-09-04,2449.2821520188086,0.010178719157753369,1.0101787191577534,173 days
2024-09-05,2368.1146336642755,-0.03313930911864571,0.9668606908813543,174 days
2024-09-06,2223.6767508373578,-0.060992774916230896,0.9390072250837691,175 days
2024-09-07,2275.4900537094004,0.023300735078752632,1.0233007350787526,176 days
2024-09-08,2296.7139903366806,0.009327193758848606,1.0093271937588486,177 days
2024-09-09,2359.712579521449,0.027429880015461983,1.027429880015462,178 days
2024-09-10,2389.0863170194216,0.012448014962877396,1.0124480149628774,179 days
2024-09-11,2340.016561837923,-0.02053913030765553,0.9794608696923445,180 days
2024-09-12,2361.7414362791005,0.009284068666639778,1.0092840686666398,181 days
2024-09-13,2441.768664659107,0.0338848390220432,1.0338848390220432,182 days
2024-09-14,2418.3053132632654,-0.009609162299212826,0.9903908377007872,183 days
2024-09-15,2316.6504888486497,-0.04203556261365626,0.9579644373863437,184 days
